id,region,gu,name,address,x,y,category,phone,url,keywords,found_in_gus
355184802,광주,남구,달달한온도 백운본점,광주 남구 독립로10번길 26-2,126.9042325314144,35.134582444002234,카페,,http://place.map.kakao.com/355184802,디저트 카페;디저트카페,남구
1628505068,광주,남구,암브로시아,광주 남구 오기원길 19-1,126.916004109405,35.1394558290036,카페,,http://place.map.kakao.com/1628505068,디저트 카페;디저트카페,남구
1538469620,광주,남구,달콤한썸띵,광주 남구 진제길 5,126.901757808696,35.1130423564633,카페,070-7757-9316,http://place.map.kakao.com/1538469620,디저트 카페;디저트카페,남구
2079392545,광주,남구,쿼카커피,광주 남구 양촌길 5,126.91466347340814,35.13920611634962,카페,070-7543-2530,http://place.map.kakao.com/2079392545,디저트 카페;디저트카페,남구
1463313389,광주,남구,갸또빌리,광주 남구 제중로 41,126.913920511028,35.1382537521289,카페,,http://place.map.kakao.com/1463313389,디저트 카페;디저트카페,남구
1592300665,광주,남구,시니베이키,광주 남구 금화로415번길 24,126.889339644025,35.1452481968192,카페,010-8255-0209,http://place.map.kakao.com/1592300665,디저트 카페;디저트카페,남구
25148288,광주,남구,설빙 광주진월점,광주 남구 서문대로 687,126.898479505231,35.1206327591063,카페,062-674-5300,http://place.map.kakao.com/25148288,디저트 카페;디저트카페,남구
1403584387,광주,남구,아이언,광주 남구 사직안길 14,126.913153419586,35.1435063433388,카페,,http://place.map.kakao.com/1403584387,디저트 카페;디저트카페,남구
2084946350,광주,남구,BLCK,광주 남구 백서로 50-1,126.91385531991634,35.13764077925022,카페,0502-5553-4949,http://place.map.kakao.com/2084946350,디저트 카페;디저트카페,남구
1339130051,광주,남구,티라미뚜,광주 남구 백양로 165,126.919021947733,35.1369647142454,카페,062-462-4991,http://place.map.kakao.com/1339130051,디저트 카페;디저트카페,남구
1753336747,광주,남구,블랑슈,광주 남구 효덕로 291,126.89463667527374,35.11031785542372,카페,,http://place.map.kakao.com/1753336747,디저트 카페;디저트카페,남구
1982597071,광주,남구,카페드포레,광주 남구 봉선로52번길 23,126.901827675103,35.1279545968658,카페,,http://place.map.kakao.com/1982597071,디저트 카페;디저트카페,남구
1671774160,광주,남구,베이키즈,광주 남구 봉선중앙로 60-3,126.911662137051,35.1262207280949,카페,0503-7151-9046,http://place.map.kakao.com/1671774160,디저트 카페;디저트카페,남구
1572572273,광주,남구,화채업자,광주 남구 봉선1로16번안길 15,126.908696279062,35.1275128891818,카페,010-6661-3479,http://place.map.kakao.com/1572572273,디저트 카페;디저트카페,남구
789275541,광주,남구,별빛스푼 남구점,광주 남구 백운로 21,126.908654197257,35.1357224760666,카페,,http://place.map.kakao.com/789275541,디저트 카페;디저트카페,남구
51431869,광주,남구,빵브레,광주 남구 서문대로627번길 9,126.89682756975756,35.11524300186403,카페,,http://place.map.kakao.com/51431869,디저트 카페;디저트카페,남구
24812156,광주,남구,설빙 봉선점,광주 남구 봉선중앙로 55,126.91119281406213,35.125995945413344,카페,062-651-5957,http://place.map.kakao.com/24812156,디저트 카페;디저트카페,남구
1795835741,광주,남구,소미담 광주진월점,광주 남구 광복마을길 83,126.89660329625,35.1251821633706,카페,010-5028-6747,http://place.map.kakao.com/1795835741,디저트 카페;디저트카페,남구
225273110,광주,남구,아필코 브런치카페 광주봉선점,광주 남구 봉선로 198,126.91575587059023,35.122653337329915,카페,070-8882-4222,http://place.map.kakao.com/225273110,디저트 카페;디저트카페;케이크 카페,남구
218440318,광주,남구,레파스 효천점,광주 남구 효천로92번길 44-3,126.870396175554,35.1054567292044,카페,062-676-2678,http://place.map.kakao.com/218440318,디저트 카페;디저트카페;베이커리 카페,남구
1876694170,광주,남구,욘더스콘,광주 남구 봉선로79번길 21,126.908205607876,35.1267589781348,카페,,http://place.map.kakao.com/1876694170,디저트 카페;디저트카페,남구
828658344,광주,남구,파이프롬헤븐,광주 남구 광복마을8길 8-10,126.89549110126444,35.129265289897816,카페,070-7878-4949,http://place.map.kakao.com/828658344,디저트 카페;디저트카페,남구
1627985779,광주,남구,태홈,광주 남구 백양로 47,126.90698160887497,35.13413119954943,카페,,http://place.map.kakao.com/1627985779,디저트 카페;디저트카페,남구
584259859,광주,남구,브룩빌즈,광주 남구 임암길 181,126.866690162809,35.1019590115111,카페,,http://place.map.kakao.com/584259859,디저트 카페;디저트카페,남구
1471355815,광주,남구,두두디저트,광주 남구 효우로77번길 13,126.905029585641,35.1058250160939,카페,010-8228-8140,http://place.map.kakao.com/1471355815,디저트 카페;디저트카페,남구
778745713,광주,남구,프레시카페,광주 남구 백서로 41,126.912843783523,35.1375012461046,카페,,http://place.map.kakao.com/778745713,디저트 카페;디저트카페,남구
621328990,광주,남구,포도룸,광주 남구 군분로159번길 8,126.886238607771,35.1459339651692,카페,010-4095-0604,http://place.map.kakao.com/621328990,디저트 카페;디저트카페,남구
1780731438,광주,남구,퀸즈테이블,광주 남구 대남대로193번길 5-1,126.90430725713112,35.13260941909475,카페,062-652-6522,http://place.map.kakao.com/1780731438,디저트 카페;디저트카페,남구
2006403270,광주,남구,프롬파리,광주 남구 백운로99번길 2-1,126.90587086594094,35.14206233187463,카페,0502-5552-9287,http://place.map.kakao.com/2006403270,디저트 카페;디저트카페,남구
1940960545,광주,남구,라빌레뜨,광주 남구 제석로80번길 50-23,126.912806886132,35.1206475174899,카페,,http://place.map.kakao.com/1940960545,디저트 카페;디저트카페,남구
1046598004,광주,남구,설빙 광주남구효천점,광주 남구 효천중앙로 66,126.875891000949,35.1020661267617,카페,062-672-8882,http://place.map.kakao.com/1046598004,디저트 카페;디저트카페,남구
1384017001,광주,남구,설빙 광주기독병원점,광주 남구 양림로 37,126.911503194224,35.1362329585744,카페,010-3224-2440,http://place.map.kakao.com/1384017001,디저트 카페;디저트카페,남구
