id,region,gu,name,address,x,y,category,phone,url,keywords,found_in_gus
399611008,광주,북구,베러데이즈,광주 북구 중문로 11,126.918309214553,35.1738064252877,카페,010-6609-3531,http://place.map.kakao.com/399611008,디저트 카페;디저트카페,북구
185593911,광주,북구,온다방,광주 북구 고운로5번길 6,126.89919349709898,35.1821800490689,카페,,http://place.map.kakao.com/185593911,디저트 카페;디저트카페,북구
669687202,광주,북구,다스브로트,광주 북구 하서로 52,126.885469483013,35.1826320475355,카페,010-3476-0818,http://place.map.kakao.com/669687202,디저트 카페;디저트카페,북구
1331657262,광주,북구,케주베이커리부티크 전대예대점,광주 북구 용주로30번길 41,126.90301566207017,35.18085366981411,카페,062-400-5256,http://place.map.kakao.com/1331657262,디저트 카페;디저트카페,북구
565656651,광주,북구,여유커피,광주 북구 태봉로 55,126.904951757576,35.1624323589529,카페,1588-9884,http://place.map.kakao.com/565656651,디저트 카페;디저트카페,북구
220940342,광주,북구,크레센트,광주 북구 독립로 363,126.915119279497,35.1630988025292,카페,062-511-6483,http://place.map.kakao.com/220940342,디저트 카페;디저트카페,북구
681612912,광주,북구,빈드럭스,광주 북구 서하로 202-16,126.90259151488,35.186689607326,카페,0503-7150-0460,http://place.map.kakao.com/681612912,디저트 카페;디저트카페,북구
24451899,광주,북구,설빙 광주전남대점,광주 북구 우치로100번길 10-4,126.912918849914,35.1762147016424,카페,070-4232-1327,http://place.map.kakao.com/24451899,디저트 카페;디저트카페,북구
1855260320,광주,북구,카페밀당 용봉점,광주 북구 저불로31번길 8-1,126.894307452228,35.1774942400947,카페,,http://place.map.kakao.com/1855260320,디저트 카페;디저트카페;케이크 카페,북구
19452470,광주,북구,커피앤뷰,광주 북구 하백로 22,126.89074427042817,35.18957465144299,카페,062-571-1364,http://place.map.kakao.com/19452470,디저트 카페;디저트카페,북구
611810917,광주,북구,월출향가,광주 북구 추암로 278,126.86883420330234,35.24015202627689,카페,010-5482-2002,http://place.map.kakao.com/611810917,디저트 카페;디저트카페,북구
1618301736,광주,북구,해롱해롱,광주 북구 용봉로138번길 32-1,126.91091695965,35.1717497251366,카페,010-5542-5955,http://place.map.kakao.com/1618301736,디저트 카페;디저트카페,북구
269160923,광주,북구,하이데이지,광주 북구 효죽로 2-1,126.915250698438,35.1697310892775,카페,0502-5551-9285,http://place.map.kakao.com/269160923,디저트 카페;디저트카페,북구
424414529,광주,북구,스로베케이크,광주 북구 반룡로6번길 18,126.898374566015,35.178587460576,카페,0503-7150-2205,http://place.map.kakao.com/424414529,디저트 카페;디저트카페;케이크 카페,북구
1250033002,광주,북구,케주베이커리 전대상대점,광주 북구 설죽로214번길 123,126.90437275573669,35.17791542586869,카페,010-4176-5256,http://place.map.kakao.com/1250033002,디저트 카페;디저트카페,북구
1404048874,광주,북구,윤다방,광주 북구 하서로49번길 14,126.879952195562,35.1807041130212,카페,010-8575-6695,http://place.map.kakao.com/1404048874,디저트 카페;디저트카페,북구
25503484,광주,북구,설빙 용봉점,광주 북구 저불로 45,126.89516112721964,35.178675758903694,카페,062-512-7179,http://place.map.kakao.com/25503484,디저트 카페;디저트카페,북구
1986430795,광주,북구,미미당906 광주점,광주 북구 대천로 195,126.92438093542346,35.19156347543503,카페,010-7997-9066,http://place.map.kakao.com/1986430795,디저트 카페;디저트카페,북구
25506885,광주,북구,설빙 첨단2지구점,광주 북구 첨단연신로91번길 20-4,126.86249454731637,35.20655260221235,카페,062-572-0058,http://place.map.kakao.com/25506885,디저트 카페;디저트카페,북구
