id,region,gu,name,address,x,y,category,phone,url,keywords,found_in_gus
1172399642,광주,서구,아우터베이크하우스,광주 서구 월드컵4강로104번길 16,126.874389133928,35.1458880096179,카페,062-515-2547,http://place.map.kakao.com/1172399642,디저트 카페;디저트카페;베이커리 카페,서구
457916500,광주,서구,라이크마이베이커리,광주 서구 무진대로 921,126.88142236823,35.1624539780529,카페,,http://place.map.kakao.com/457916500,디저트 카페;디저트카페;베이커리 카페,서구
1511597890,광주,서구,로지에,광주 서구 유림로50번길 9,126.864701811092,35.1668774501036,카페,0503-7150-7447,http://place.map.kakao.com/1511597890,디저트 카페;디저트카페,서구
1508048135,광주,서구,도르르컴퍼니,광주 서구 화개중앙로 139,126.849875591322,35.1304648590107,카페,062-654-0555,http://place.map.kakao.com/1508048135,디저트 카페;디저트카페;베이커리 카페,서구
890495687,광주,서구,자모크,광주 서구 시청로 92,126.852322306881,35.1565802954239,카페,,http://place.map.kakao.com/890495687,디저트 카페;디저트카페,서구
2048501795,광주,서구,헤이블루,광주 서구 서광주로 27,126.8466906605875,35.12978935667168,카페,,http://place.map.kakao.com/2048501795,디저트 카페;디저트카페,서구
981736171,광주,서구,슬라이폭스,광주 서구 마륵로 33,126.835616934193,35.1434512068334,카페,0507-1349-4657,http://place.map.kakao.com/981736171,디저트 카페;디저트카페,서구
1434971871,광주,서구,무드165,광주 서구 월산로165번길 23,126.892646540595,35.1515462756651,카페,010-3273-4859,http://place.map.kakao.com/1434971871,디저트 카페;디저트카페,서구
1552039918,광주,서구,무난,광주 서구 상무대로902번길 3,126.86070143625287,35.15042311566476,카페,010-2640-9917,http://place.map.kakao.com/1552039918,디저트 카페;디저트카페,서구
1135292675,광주,서구,휘플링,광주 서구 상무대로876번길 7,126.857898981941,35.1495527529364,카페,0503-7151-2306,http://place.map.kakao.com/1135292675,디저트 카페;디저트카페,서구
37892478,광주,서구,설빙 광주상무지구점,광주 서구 상무연하로 62,126.850500118071,35.1537423842866,카페,062-382-9981,http://place.map.kakao.com/37892478,디저트 카페;디저트카페,서구
26644279,광주,서구,설빙 광주동천점,광주 서구 하남대로 690,126.86817953030551,35.17144125165459,카페,062-513-3939,http://place.map.kakao.com/26644279,디저트 카페;디저트카페,서구
279798681,광주,서구,오느래,광주 서구 천변좌하로 288,126.846192481315,35.1601555700517,카페,,http://place.map.kakao.com/279798681,디저트 카페;디저트카페,서구
342595886,광주,서구,노티드 광주상무점,광주 서구 운천로 261,126.85375661058677,35.15544451976351,카페,,http://place.map.kakao.com/342595886,디저트 카페;디저트카페,서구
1836011191,광주,서구,카페아리아,광주 서구 회재유통길 24,126.848552548351,35.1126017779936,카페,010-8389-0605,http://place.map.kakao.com/1836011191,디저트 카페;디저트카페;케이크 카페,서구
1167504950,광주,서구,등화,광주 서구 백석길 22-3,126.85178831139541,35.14238412179446,카페,070-7510-3693,http://place.map.kakao.com/1167504950,디저트 카페;디저트카페,서구
26644286,광주,서구,설빙 풍암점,광주 서구 풍암신흥로 97,126.868790519609,35.1252264541414,카페,062-655-0500,http://place.map.kakao.com/26644286,디저트 카페;디저트카페,서구
426275497,광주,서구,주르르케이크,광주 서구 내방로 415,126.88478162124674,35.158928399175224,카페,010-2623-4150,http://place.map.kakao.com/426275497,디저트 카페;디저트카페;케이크 카페,서구
1999114967,광주,서구,슈가슈가슈가,광주 서구 운천로162번길 4-2,126.857163808148,35.1469803072509,카페,,http://place.map.kakao.com/1999114967,디저트 카페;디저트카페,서구
510874653,광주,서구,설빙 광주화정점,광주 서구 월드컵4강로 58,126.875149786539,35.1421860035335,카페,062-372-8000,http://place.map.kakao.com/510874653,디저트 카페;디저트카페,서구
502935933,광주,서구,몽월당,광주 서구 상무대로 1090,126.881115293006,35.1524720235512,카페,010-5450-7083,http://place.map.kakao.com/502935933,디저트 카페;디저트카페,서구
1547540867,광주,서구,요거트아이스크림의정석 광주풍암점,광주 서구 풍암1로21번길 7,126.87866835697326,35.12556303843564,카페,0507-2084-9992,http://place.map.kakao.com/1547540867,디저트 카페;디저트카페,서구
847495481,광주,서구,아싸롱,광주 서구 운천로 247,126.854268567262,35.1545392704275,카페,062-385-3335,http://place.map.kakao.com/847495481,디저트 카페;디저트카페,서구
1372020879,광주,서구,브리오슈,광주 서구 시청로 81,126.851042489522,35.1560343078013,카페,,http://place.map.kakao.com/1372020879,디저트 카페;디저트카페,서구
1098616696,광주,서구,소확행194,광주 서구 월드컵4강로 194,126.869693478208,35.1534328457404,카페,062-376-0606,http://place.map.kakao.com/1098616696,디저트 카페;디저트카페,서구
1505164217,광주,서구,맘스케익&청주오믈렛 광주서구점,광주 서구 내방로211번길 3,126.863715235058,35.1581890520005,카페,062-376-1117,http://place.map.kakao.com/1505164217,디저트 카페;디저트카페;케이크 카페,서구
321313079,광주,서구,디저트바이문,광주 서구 개금길 75,126.849207312965,35.1233757067678,카페,070-4408-1313,http://place.map.kakao.com/321313079,디저트 카페;디저트카페,서구
1190467144,광주,서구,요거트월드 쌍촌점,광주 서구 계수로51번길 14,126.8564851792391,35.161604063800205,카페,,http://place.map.kakao.com/1190467144,디저트 카페;디저트카페,서구
1011878093,광주,서구,플롱,광주 서구 천변좌로108번길 20-2,126.89158297322,35.159089710134765,카페,,http://place.map.kakao.com/1011878093,디저트 카페;디저트카페,서구
1364416062,광주,서구,노티드 광주신세계점,광주 서구 무진대로 932,126.882509617144,35.1604963846637,카페,010-3295-9377,http://place.map.kakao.com/1364416062,디저트 카페;디저트카페,서구
1522949353,광주,서구,블레스롤 광주상무점,광주 서구 천변좌하로 168-2,126.837320655605,35.1536091304282,카페,0507-1371-7069,http://place.map.kakao.com/1522949353,디저트 카페;디저트카페,서구
394366152,광주,서구,모스케이크,광주 서구 상무대로876번길 13,126.857707600239,35.1491685489072,카페,010-2549-5594,http://place.map.kakao.com/394366152,디저트 카페;디저트카페;케이크 카페,서구
1354180014,광주,서구,틈휴,광주 서구 내방로 320,126.875484388155,35.1573706657591,카페,0502-5550-6014,http://place.map.kakao.com/1354180014,디저트 카페;디저트카페,서구
505183252,광주,서구,빠다,광주 서구 풍암중앙로 84,126.883136058117,35.1261424987579,카페,010-9782-5480,http://place.map.kakao.com/505183252,디저트 카페;디저트카페,서구
1401502476,광주,서구,복다케이크&커피,광주 서구 풍금로11번길 20,126.863933794629,35.1198525731783,카페,062-651-1336,http://place.map.kakao.com/1401502476,디저트 카페;디저트카페,서구
1617632879,광주,서구,빈티지양동,광주 서구 구성로 129,126.909076089358,35.1490431192115,카페,,http://place.map.kakao.com/1617632879,디저트 카페;디저트카페,서구
604844176,광주,서구,설빙 금호점,광주 서구 운천로 17,126.858959112505,35.1342786197797,카페,062-462-0511,http://place.map.kakao.com/604844176,디저트 카페;디저트카페,서구
1677921707,광주,서구,로터리커피 (복권카페),광주 서구 대남대로 433,126.88755794669312,35.14891870126567,카페,062-400-8244,http://place.map.kakao.com/1677921707,디저트 카페;디저트카페,서구
2089455327,광주,서구,다정한작업실,광주 서구 상무버들로53번길 22-1,126.856559128931,35.1632455248796,카페,062-372-7979,http://place.map.kakao.com/2089455327,디저트 카페;디저트카페,서구
1786939200,광주,서구,요거얌 서구점,광주 서구 월산로165번길 30,126.891926305768,35.1517745809262,카페,070-4204-1739,http://place.map.kakao.com/1786939200,디저트 카페;디저트카페,서구
48307373,광주,서구,비비,광주 서구 상무대로884번길 29-2,126.859468177907,35.1477140051147,카페,010-4920-8518,http://place.map.kakao.com/48307373,디저트 카페;디저트카페,서구
1925830920,광주,서구,요거프레소 광주금호점,광주 서구 금화로103번길 9,126.859753789042,35.1334728224989,카페,062-381-0312,http://place.map.kakao.com/1925830920,디저트 카페;디저트카페,서구
626992160,광주,서구,크로하우스 광주서구점,광주 서구 화정로 16,126.859060398776,35.1442667277493,카페,010-9666-1007,http://place.map.kakao.com/626992160,디저트 카페;디저트카페,서구
748318255,광주,서구,요거트아이스크림의정석 광주운암동천점,광주 서구 하남대로 692,126.86843513152036,35.17154608691106,카페,0507-1337-6661,http://place.map.kakao.com/748318255,디저트 카페;디저트카페,서구
1678709702,광주,서구,초코로,광주 서구 염화로 123,126.878027785272,35.1431263504895,카페,062-384-3693,http://place.map.kakao.com/1678709702,디저트 카페;디저트카페,서구
1806396298,광주,서구,퍼니스 카페앤라운지,광주 서구 천변좌하로 192,126.83780896583205,35.155856873552615,카페,062-374-8181,http://place.map.kakao.com/1806396298,베이커리 카페,서구
1572443705,광주,서구,클레망,광주 서구 유림로46번길 21,126.865812144897,35.1671833439988,카페,062-373-7788,http://place.map.kakao.com/1572443705,베이커리 카페,서구
219054896,광주,서구,카페올모,광주 서구 덕흥2길 9,126.83753762149507,35.16647451004669,카페,0507-1334-6224,http://place.map.kakao.com/219054896,베이커리 카페,서구
528562761,광주,서구,도지커피,광주 서구 회재로 835,126.857365546193,35.1187723981566,카페,062-651-5661,http://place.map.kakao.com/528562761,베이커리 카페,서구
2116674505,광주,서구,아스트로3.0,광주 서구 상무대로955번길 1,126.866422390249,35.1517770909625,카페,062-365-3030,http://place.map.kakao.com/2116674505,베이커리 카페,서구
326836202,광주,서구,딥다크커피,광주 서구 상무오월로3번길 24-14,126.860373430095,35.1574136834928,카페,010-5266-0108,http://place.map.kakao.com/326836202,베이커리 카페,서구
549559185,광주,서구,뺑오블랙,광주 서구 풍암2로 10,126.879680401535,35.1267087796416,카페,070-8887-0505,http://place.map.kakao.com/549559185,베이커리 카페,서구
1431743483,광주,서구,삼복당,광주 서구 화운로 121,126.878223849709,35.1499985235772,카페,062-372-3536,http://place.map.kakao.com/1431743483,베이커리 카페,서구
1116900866,광주,서구,로렌베이커리카페,광주 서구 화개1로24번길 10,126.858472225395,35.1246037203127,카페,,http://place.map.kakao.com/1116900866,베이커리 카페;케이크 카페,서구
1446894970,광주,서구,에뜰담 베이커리앤커피,광주 서구 화운로 94,126.88322901044,35.147102871615,카페,,http://place.map.kakao.com/1446894970,베이커리 카페,서구
1436511644,광주,서구,차우린카페,광주 서구 풍금로37번길 10,126.862522420983,35.1221620794159,카페,010-6609-0607,http://place.map.kakao.com/1436511644,케이크 카페,서구
1616663462,광주,서구,바울카페,광주 서구 내방로241번길 1,126.8669060482655,35.15804026947279,카페,010-5219-2051,http://place.map.kakao.com/1616663462,케이크 카페,서구
1135172624,광주,서구,카페잇샌드 상무운천점,광주 서구 상무대로 876,126.85783767960852,35.15009529987855,카페,0507-2085-4939,http://place.map.kakao.com/1135172624,케이크 카페,서구
88968953,광주,서구,케이크히어,광주 서구 경열로 10,126.887958816032,35.152695772779,카페,,http://place.map.kakao.com/88968953,케이크 카페,서구
1911111340,광주,서구,카페에쏠로지 쌍촌아델리움점,광주 서구 내방로 247,126.8680476610928,35.15793786188153,카페,062-373-7818,http://place.map.kakao.com/1911111340,케이크 카페,서구
2139825920,광주,서구,카페봄봄 광주화정점,광주 서구 내방로 336,126.877378920374,35.157248210431,카페,062-452-8055,http://place.map.kakao.com/2139825920,케이크 카페,서구
1658020797,광주,서구,르카페시즌,광주 서구 화정로161번길 20,126.87573408843761,35.14689711787803,카페,010-3480-3845,http://place.map.kakao.com/1658020797,케이크 카페,서구
902438332,광주,서구,마미케이크,광주 서구 화정로21번길 27-1,126.859327917166,35.1469557980949,카페,010-4952-1649,http://place.map.kakao.com/902438332,케이크 카페,서구
828211,광주,서구,혜피니스케이크,광주 서구 운천로172번길 5,126.85715551487533,35.1479582736788,카페,,http://place.map.kakao.com/828211,케이크 카페,서구
1280752173,광주,서구,예예카페,광주 서구 상무대로955번길 46,126.86695962439782,35.15546875023331,카페,,http://place.map.kakao.com/1280752173,케이크 카페,서구
1310177019,광주,서구,오인절미브런치카페,광주 서구 경열로14번길 1,126.888228108566,35.1523949671969,카페,070-8650-6302,http://place.map.kakao.com/1310177019,케이크 카페,서구
1020925134,광주,서구,서프라이즈케이크,광주 서구 천변좌하로 156,126.835991515956,35.15310438005,카페,010-7772-3444,http://place.map.kakao.com/1020925134,케이크 카페,서구
1792687800,광주,서구,카페051 광주상무점,광주 서구 상무중앙로 71,126.84759601299639,35.153235807542345,카페,062-381-1051,http://place.map.kakao.com/1792687800,케이크 카페,서구
